NEW ENTRY OF BENCHMARK DATA
Iterations:	10	Size:	25000000	Actual Density:	10	Matrix:	381.187	CSR_Matrix:	49.2649
Iterations:	10	Size:	25000000	Actual Density:	5	Matrix:	386.222	CSR_Matrix:	24.3096
Iterations:	10	Size:	25000000	Actual Density:	3.33333	Matrix:	382.806	CSR_Matrix:	16.3333
Iterations:	10	Size:	25000000	Actual Density:	2	Matrix:	381.334	CSR_Matrix:	9.80262
Iterations:	10	Size:	25000000	Actual Density:	1.25	Matrix:	393.006	CSR_Matrix:	6.18799
Iterations:	10	Size:	25000000	Actual Density:	1	Matrix:	388.072	CSR_Matrix:	5.07974
Iterations:	10	Size:	25000000	Actual Density:	0.333332	Matrix:	390.096	CSR_Matrix:	1.77419
Iterations:	10	Size:	25000000	Actual Density:	0.2	Matrix:	387.607	CSR_Matrix:	1.1085
Iterations:	10	Size:	25000000	Actual Density:	0.1	Matrix:	392.704	CSR_Matrix:	0.555644
Iterations:	10	Size:	25000000	Actual Density:	0.05	Matrix:	380.938	CSR_Matrix:	0.308424
Iterations:	10	Size:	25000000	Actual Density:	0.01	Matrix:	386.199	CSR_Matrix:	0.111723
NEW ENTRY OF BENCHMARK DATA
Iterations:	5	Size:	100000000	Actual Density:	100	Matrix:	1656.74	CSR_Matrix:	2772.51
Iterations:	5	Size:	100000000	Actual Density:	50	Matrix:	1712.04	CSR_Matrix:	1225.05
Iterations:	5	Size:	100000000	Actual Density:	33.3333	Matrix:	1892.72	CSR_Matrix:	879.511
Iterations:	5	Size:	100000000	Actual Density:	25	Matrix:	1776.74	CSR_Matrix:	675.829
Iterations:	5	Size:	100000000	Actual Density:	20	Matrix:	1959.57	CSR_Matrix:	437.105
Iterations:	5	Size:	100000000	Actual Density:	12.5	Matrix:	1712.14	CSR_Matrix:	259.61
Iterations:	5	Size:	100000000	Actual Density:	10	Matrix:	1626.67	CSR_Matrix:	208.494
Iterations:	5	Size:	100000000	Actual Density:	5	Matrix:	1585.4	CSR_Matrix:	99.0842
Iterations:	5	Size:	100000000	Actual Density:	3.33333	Matrix:	1546.15	CSR_Matrix:	65.7944
Iterations:	5	Size:	100000000	Actual Density:	2	Matrix:	1557.93	CSR_Matrix:	39.9448
Iterations:	5	Size:	100000000	Actual Density:	1.25	Matrix:	1546.66	CSR_Matrix:	24.5404
Iterations:	5	Size:	100000000	Actual Density:	1	Matrix:	1561.67	CSR_Matrix:	19.977
Iterations:	5	Size:	100000000	Actual Density:	0.333333	Matrix:	1570.87	CSR_Matrix:	6.92768
Iterations:	5	Size:	100000000	Actual Density:	0.2	Matrix:	1584.09	CSR_Matrix:	4.26806
Iterations:	5	Size:	100000000	Actual Density:	0.1	Matrix:	1570.61	CSR_Matrix:	2.24787
Iterations:	5	Size:	100000000	Actual Density:	0.05	Matrix:	1579.82	CSR_Matrix:	1.08182
Iterations:	5	Size:	100000000	Actual Density:	0.01	Matrix:	1559.85	CSR_Matrix:	0.333258
